"Item ID","Item Code","Product ID",Status,"Has Images","Parent Visible","Current web_vis","Manual Override","Recommended Action"
28738,,2931,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28739,,2931,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28740,,5110,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28741,,5040,TBD,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28742,,4792,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28743,,5511,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28744,,5511,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28745,,5511,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28746,,5511,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28747,,5511,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28752,6868-0000,5498,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28753,4728-5903,5512,NOTRUN,YES,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28754,4728-5901,5512,NOTRUN,YES,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28755,4728-5902,5512,NOTRUN,YES,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28758,,5513,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28759,Digital,3975,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28760,Digital,3976,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28865,Digital,4009,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28866,Digital,4010,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28867,Digital,4011,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28868,Digital,4012,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28869,Digital,4013,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28870,Digital,1195,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28871,Digital,1195,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28872,Digital,4014,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28873,Digital,4015,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28874,Digital,4016,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28875,,5527,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28876,,5352,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28877,,5528,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28879,,4463,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28881,,2719,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28883,,5528,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28885,,5528,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28887,Digital,3990,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28888,,4821,MSO,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28889,Digital,4017,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28890,Digital,4018,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28892,Digital,4019,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28895,Digital,4017,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28896,,4810,NOTRUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28897,Digital,4020,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28898,Digital,4021,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28899,Digital,4022,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28900,Digital,352,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28901,,4810,NOTRUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28903,Digital,4023,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28904,Digital,4024,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28905,Digital,4024,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28906,,3413,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28907,Digital,4025,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28908,Digital,4026,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28909,Digital,3749,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28910,,5529,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28911,Digital,4027,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28912,,5529,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28913,Digital,4025,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28914,9745-5475,5530,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28916,,1301,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28917,,4800,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28918,,916,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28919,Digital,4028,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28920,Digital,4029,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28921,Digital,4030,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28922,Digital,4031,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28923,Digital,4032,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28924,Digital,4033,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28925,Digital,4034,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28926,Digital,4035,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28927,Digital,4036,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28928,Digital,4037,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28929,Digital,4038,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28930,Digital,4039,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28931,Digital,4040,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28932,Digital,4041,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28933,Digital,4042,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28934,Digital,4043,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28935,Digital,1813,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28936,9839-0024,3740,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28937,9839-0030,3740,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28938,9839-0032,3740,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28939,,2642,FISH,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28940,,3510,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28941,,3510,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28942,,3510,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28943,,3510,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28944,Digital,4044,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28945,Digital,4045,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28946,,5531,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28947,,5532,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28948,,5533,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28949,Digital,3401,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28950,,3120,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28951,Digital,4046,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28952,Digital,4047,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28953,9839-0025,3740,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28954,,5534,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28955,,5535,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28956,,5536,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28957,,5537,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28959,,3067,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28960,,5475,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28961,,5475,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28962,,5538,FISH,YES,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28963,,5539,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28964,,3706,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28965,,3706,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28966,,1385,MSO,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28967,,3706,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28968,,3706,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28969,,3706,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28970,,5090,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28971,,5089,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28972,,5466,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28973,,5540,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28974,,3036,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
28975,,3287,DISCO,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29089,,3325,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29090,,5552,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29091,,5553,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29092,,5554,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29093,1464-3702,5555,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29095,,2642,FISH,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29096,,4437,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29098,Digital,3259,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29099,Digital,3259,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29100,Digital,4066,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29101,Digital,4067,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29102,Digital,3965,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29103,Digital,4068,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29104,Digital,4069,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29105,Digital,4070,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29106,Digital,3956,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29107,Digital,3910,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29108,,5182,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29109,,5545,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29110,,3847,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29111,,3965,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29113,,5108,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29114,,5537,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29115,,5545,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29116,,5545,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29117,,5545,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29121,,5556,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29124,,1365,TBD,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29125,,5557,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29127,Digital,3259,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29129,,5026,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29130,Digital,4071,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29141,,5026,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29142,,5559,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29143,,5537,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29144,,5560,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29145,,5560,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29146,,5561,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29148,,0,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29149,,0,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29152,,5563,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29153,Digital,4072,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29154,,5536,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29155,,5564,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29156,,5565,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29157,,5565,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29158,,5565,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29159,,5566,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29160,,5566,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29165,,0,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29166,,0,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29167,,5546,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29168,,5546,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29170,,5567,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29171,,5568,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29172,,5569,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29173,,5570,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29174,,3413,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29184,,2689,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29185,,2689,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29186,,2689,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29187,,2689,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29188,,5571,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29189,,5571,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29190,,5571,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29191,,5571,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29192,,5571,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29193,,5571,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29202,,5184,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29203,,5184,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29204,,5184,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29205,,5184,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29206,,5493,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29207,,5493,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29208,,5493,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29209,,5493,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29210,,5493,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29211,,5493,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29212,Digital,4073,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29213,Digital,4074,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29214,Digital,4075,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29215,Digital,4075,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29216,Digital,3989,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29217,Digital,4076,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29218,Digital,4077,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29220,Digital,3997,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29221,Digital,3997,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29222,Digital,4077,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29223,Digital,4078,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29225,Digital,3965,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29226,Digital,4079,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29227,Digital,4079,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29228,Digital,4079,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29229,Digital,4079,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29230,Digital,4080,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29231,Digital,4081,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29232,Digital,4082,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29233,Digital,4082,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29234,Digital,4082,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29235,Digital,3910,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29349,9745-5476,5530,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29350,,5577,FISH,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29351,,5565,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29352,,5578,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29353,,5579,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29354,,5579,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29355,,5566,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29356,,5566,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29357,,5539,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29358,,4632,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29359,Digital,4135,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29360,Digital,4136,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29361,Digital,4137,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29362,,5580,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29364,Digital,3993,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29365,Digital,4138,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29366,Digital,3921,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29367,Digital,4139,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29368,Digital,534,RUN,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29369,Digital,2156,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29370,Digital,2616,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29371,Digital,4140,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29372,Digital,4141,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29373,Digital,4142,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29374,Digital,4143,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29375,Digital,4144,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29376,,5581,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29377,,5581,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29378,,5581,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29380,Digital,4145,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29381,Digital,2717,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29383,Digital,4146,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29384,,3303,DISCO,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29386,,4810,NOTRUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29387,,4810,NOTRUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29388,,0,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29389,,0,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29390,,5582,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29391,,5582,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29392,0110-0000,5582,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29393,4879-1400,5583,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29394,,5583,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29395,,5583,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29396,,5584,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29397,7108-4002,5585,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29398,,5586,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29399,,5584,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29400,,5584,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29401,0112-0000,5584,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29402,4879-1402,5583,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29403,4879-1401,5583,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29404,7108-4000,5585,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29405,7108-4003,5585,TBD,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29406,0113-1000,5586,RUN,YES,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29408,,5587,FISH,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29414,Digital,3127,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29415,Digital,3127,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29416,Digital,2982,RUN,NO,Y,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29417,Digital,4147,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29418,,5588,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29419,,649,DISCO,NO,N,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29420,Digital,4148,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29421,Digital,4149,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29422,Digital,4150,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29423,Digital,3870,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29424,Digital,4151,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29425,Digital,4152,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29426,Digital,165,RUN,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29427,,5422,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29428,WI-108,4643,DISCO,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
29429,,5589,TBD,NO,NULL,NULL,NO,"CALCULATE - Will calculate and save web_vis value"
